Period,Trade Flow,Reporter,Partner,2nd Partner,Customs Desc,Transport Mode,Commodity Code,Trade Value (US$),Net Weight(kg),Gross Weight,Qty Unit,Qty,Alternate Quantity unit,Alternate Quantity
2021,X,Finland,World,World,TOTAL CPC,TOTAL MOT,854232,"$10,409,724",3750,,N/A,,N/A,
2021,X,France,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,474,626,547",1165598,,N/A,,N/A,
2021,X,France,World,World,TOTAL CPC,TOTAL MOT,854232,"$731,518,027",279476,,u,422864932,N/A,
2021,X,French Polynesia,World,World,TOTAL CPC,TOTAL MOT,854231,"$4,810",7,,N/A,,kg,7
2021,X,French Polynesia,World,World,TOTAL CPC,TOTAL MOT,854232,"$1,108",,,N/A,,N/A,
2021,X,Georgia,World,World,TOTAL CPC,TOTAL MOT,854231,"$192,761",2093,,u,838,u,838
2021,X,Georgia,World,World,TOTAL CPC,TOTAL MOT,854232,"$13,717",72,,u,4586,u,4586
2021,X,Germany,World,World,TOTAL CPC,TOTAL MOT,854231,"$8,143,461,042",4044083,,N/A,,N/A,
2021,X,Germany,World,World,TOTAL CPC,TOTAL MOT,854232,"$723,354,154",434372,,u,833911554,N/A,
2021,X,Greece,World,World,TOTAL CPC,TOTAL MOT,854231,"$25,849,704",53800,,N/A,,kg,53800
2021,X,Greece,World,World,TOTAL CPC,TOTAL MOT,854232,"$8,537,685",2753,,N/A,,kg,2753
2021,X,Guatemala,World,World,TOTAL CPC,TOTAL MOT,854231,"$270,504",100950,,N/A,,kg,100950
2021,X,Guatemala,World,World,TOTAL CPC,TOTAL MOT,854232,"$473,469",65840,,N/A,,kg,65840
2021,X,Guyana,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,186",7,,u,2,u,2
2021,X,Guyana,World,World,TOTAL CPC,TOTAL MOT,854232,$4,6,,u,4,u,4
2021,X,Honduras,World,World,TOTAL CPC,TOTAL MOT,854231,"$288,543",34313,,N/A,,kg,34313
2021,X,Hungary,World,World,TOTAL CPC,TOTAL MOT,854231,"$284,991,162",709372,,N/A,,kg,709117
2021,X,Hungary,World,World,TOTAL CPC,TOTAL MOT,854232,"$26,161,199",22323,,u,17641330,N/A,
2021,X,Iceland,World,World,TOTAL CPC,TOTAL MOT,854231,"$31,500",,,N/A,,N/A,
2021,X,Iceland,World,World,TOTAL CPC,TOTAL MOT,854232,$755,,,N/A,,N/A,
2021,X,India,World,World,TOTAL CPC,TOTAL MOT,854231,"$164,569,569",,,u,120453464,u,120453464
2021,X,India,World,World,TOTAL CPC,TOTAL MOT,854232,"$48,385,150",,,u,8342263,u,8342263
2021,X,Indonesia,World,World,TOTAL CPC,TOTAL MOT,854231,"$113,941,665",879718,,N/A,,kg,863153
2021,X,Indonesia,World,World,TOTAL CPC,TOTAL MOT,854232,"$19,730,296",19241,,N/A,,kg,19006
2021,X,Ireland,World,World,TOTAL CPC,TOTAL MOT,854231,"$10,662,088,092",362159,,N/A,,N/A,
2021,X,Ireland,World,World,TOTAL CPC,TOTAL MOT,854232,"$131,506,641",64338,,N/A,,N/A,
2021,X,Israel,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,047,694,000",,,N/A,,N/A,
2021,X,Israel,World,World,TOTAL CPC,TOTAL MOT,854232,"$23,948,000",,,N/A,,N/A,
2021,X,Italy,World,World,TOTAL CPC,TOTAL MOT,854231,"$363,650,161",949058,,N/A,,N/A,
2021,X,Italy,World,World,TOTAL CPC,TOTAL MOT,854232,"$58,430,927",135356,,N/A,,N/A,
2021,X,Jamaica,World,World,TOTAL CPC,TOTAL MOT,854231,"$46,213",20376,,N/A,,kg,20376
2021,X,Jamaica,World,World,TOTAL CPC,TOTAL MOT,854232,$447,0,,N/A,,kg,0
2021,X,Japan,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,352,877,524",,,u,8784726235,u,8784726235
2021,X,Japan,World,World,TOTAL CPC,TOTAL MOT,854232,"$14,685,279,538",,,u,8086854960,u,8086854960
2021,X,Jordan,World,World,TOTAL CPC,TOTAL MOT,854231,"$27,132",,,N/A,,N/A,
2021,X,Kazakhstan,World,World,TOTAL CPC,TOTAL MOT,854231,"$380,338",2417,,N/A,,kg,2417
2021,X,Kazakhstan,World,World,TOTAL CPC,TOTAL MOT,854232,"$190,753",652,,N/A,,kg,652
2021,X,Kenya,World,World,TOTAL CPC,TOTAL MOT,854231,"$8,716",,,u,152,u,152
2021,X,Kenya,World,World,TOTAL CPC,TOTAL MOT,854232,"$2,044",,,u,3,u,3
2021,X,Kyrgyzstan,World,World,TOTAL CPC,TOTAL MOT,854231,"$10,499",1,,N/A,,kg,1
2021,X,Latvia,World,World,TOTAL CPC,TOTAL MOT,854231,"$56,331,022",131102,,N/A,,N/A,
2021,X,Latvia,World,World,TOTAL CPC,TOTAL MOT,854232,"$68,770,979",80935,,N/A,,N/A,
2021,X,Lebanon,World,World,TOTAL CPC,TOTAL MOT,854231,"$14,986",9,,N/A,,kg,9
2021,X,Lebanon,World,World,TOTAL CPC,TOTAL MOT,854232,"$3,027",2,,N/A,,kg,2
2021,X,Lesotho,World,World,TOTAL CPC,TOTAL MOT,854232,$1,,5,N/A,,kg,5
2021,X,Lithuania,World,World,TOTAL CPC,TOTAL MOT,854231,"$20,064,561",129110,,N/A,,kg,129110
2021,X,Lithuania,World,World,TOTAL CPC,TOTAL MOT,854232,"$4,379,629",574,,u,205336,N/A,
2021,X,Luxembourg,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,666,968",14855,,N/A,,kg,14855
2021,X,Luxembourg,World,World,TOTAL CPC,TOTAL MOT,854232,"$2,698,038",6536,,N/A,,N/A,
2021,X,Madagascar,World,World,TOTAL CPC,TOTAL MOT,854231,"$5,612",13,,u,328,u,328
2021,X,Malaysia,World,World,TOTAL CPC,TOTAL MOT,854231,"$31,173,728,784",,,u,24465060070,u,24465060070
2021,X,Malaysia,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,712,679,286",,,u,734890697,u,734890697
2021,X,Malta,World,World,TOTAL CPC,TOTAL MOT,854231,"$457,577,244",117060,,N/A,,kg,117060
2021,X,Malta,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,185",3,,N/A,,N/A,
2021,X,Mauritius,World,World,TOTAL CPC,TOTAL MOT,854231,"$14,927",208,,N/A,,kg,208
2021,X,Mexico,World,World,TOTAL CPC,TOTAL MOT,854231,"$927,370,299",,,u,969266701,u,969266701
2021,X,Mexico,World,World,TOTAL CPC,TOTAL MOT,854232,"$47,445,664",,,u,25394686,u,25394686
2021,X,Mongolia,World,World,TOTAL CPC,TOTAL MOT,854231,$293,2,,u,8,u,8
2021,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,536",9,,N/A,,kg,9
2021,X,Montenegro,World,World,TOTAL CPC,TOTAL MOT,854232,$987,6,,u,99,N/A,
2021,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854231,"$24,391,685",35572,,N/A,,kg,35572
2021,X,Morocco,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,426",20,,N/A,,kg,20
2021,X,Mozambique,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,530",,,u,47,u,47
2021,X,Mozambique,World,World,TOTAL CPC,TOTAL MOT,854232,$763,,,u,2,u,2
2021,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854231,"$39,880",497,,u,127,u,127
2021,X,Namibia,World,World,TOTAL CPC,TOTAL MOT,854232,$57,7,,u,75,u,75
2021,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854231,"$9,528,468,161",3926397,,N/A,,kg,3926397
2021,X,Netherlands,World,World,TOTAL CPC,TOTAL MOT,854232,"$741,376,533",3102814,,u,281745272,N/A,
2021,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854231,"$6,061,674",,,N/A,,N/A,
2021,X,New Zealand,World,World,TOTAL CPC,TOTAL MOT,854232,"$130,112",,,u,7967,N/A,
2021,X,Nicaragua,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,866",86,,N/A,,kg,86
2021,X,Niger,World,World,TOTAL CPC,TOTAL MOT,854231,"$19,031",14,,N/A,,kg,14
2021,X,Nigeria,World,World,TOTAL CPC,TOTAL MOT,854232,"$28,445",31136,,N/A,,kg,10448133
2021,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854231,"$125,249",315,,N/A,,kg,268
2021,X,North Macedonia,World,World,TOTAL CPC,TOTAL MOT,854232,"$370,096",336,,N/A,,N/A,
2021,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854231,"$31,117,781",120939,,u,556551,u,556551
2021,X,Norway,World,World,TOTAL CPC,TOTAL MOT,854232,"$1,477,405",4842,,u,103255,u,103255
2021,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854231,"$989,248",14632,,N/A,,kg,14632
2021,X,Oman,World,World,TOTAL CPC,TOTAL MOT,854232,$468,35,,N/A,,N/A,
2021,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854231,"$15,395,171,041",3323265,,u,4517849885,u,4517849885
2021,X,"Other Asia, nes",World,World,TOTAL CPC,TOTAL MOT,854232,"$21,750,120,655",5804712,,u,12011490554,u,12011490554
2021,X,Pakistan,World,World,TOTAL CPC,TOTAL MOT,854231,"$123,154",,,u,451,u,451
2021,X,Paraguay,World,World,TOTAL CPC,TOTAL MOT,854231,"$107,726",179,,N/A,,N/A,
2021,X,Paraguay,World,World,TOTAL CPC,TOTAL MOT,854232,"$1,177",215,,N/A,,kg,215
2021,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854231,"$390,785",3915,,u,28771,u,28771
2021,X,Peru,World,World,TOTAL CPC,TOTAL MOT,854232,$131,5,,u,746,u,746
2021,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854231,"$14,145,238,459",,13202156,N/A,,GT,13229
2021,X,Philippines,World,World,TOTAL CPC,TOTAL MOT,854232,"$3,049,489,126",,2061926,N/A,,GT,2084
2021,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854231,"$167,632,927",1247124,,N/A,,N/A,
2021,X,Poland,World,World,TOTAL CPC,TOTAL MOT,854232,"$42,226,644",363497,,u,16614391,N/A,
2021,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854231,"$284,303,036",1726561,,N/A,,kg,1726561
2021,X,Portugal,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,480,878",22395,,N/A,,N/A,
2021,X,Rep. of Korea,World,World,TOTAL CPC,TOTAL MOT,854231,"$30,405,224,004",7935121,,N/A,,kg,7935121
2021,X,Rep. of Korea,World,World,TOTAL CPC,TOTAL MOT,854232,"$69,177,215,461",3524598,,N/A,,kg,3524598
2021,X,Rep. of Moldova,World,World,TOTAL CPC,TOTAL MOT,854231,"$220,271",67,,u,62315,u,62315
2021,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854231,"$56,951,265",515613,,N/A,,kg,513061
2021,X,Romania,World,World,TOTAL CPC,TOTAL MOT,854232,"$6,958,745",38490,,N/A,,N/A,
2021,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854231,"$26,344,190",21803,,u,13700637,u,13700637
2021,X,Russian Federation,World,World,TOTAL CPC,TOTAL MOT,854232,"$3,802,644",1455,,u,2336099,u,1626136
2021,X,Rwanda,World,World,TOTAL CPC,TOTAL MOT,854231,"$23,646",29178,,N/A,,kg,38971
2021,X,Rwanda,World,World,TOTAL CPC,TOTAL MOT,854232,"$1,011",1000,,N/A,,kg,1000
2021,X,Saint Vincent and the Grenadines,World,World,TOTAL CPC,TOTAL MOT,854231,"$5,269",66,,N/A,,kg,66
2021,X,Saudi Arabia,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,176,432",64826,,N/A,,kg,64826
2021,X,Saudi Arabia,World,World,TOTAL CPC,TOTAL MOT,854232,"$37,849",179,,N/A,,kg,179
2021,X,Senegal,World,World,TOTAL CPC,TOTAL MOT,854232,"$4,162",1,,N/A,,kg,1
2021,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,076,674",11008,,N/A,,N/A,
2021,X,Serbia,World,World,TOTAL CPC,TOTAL MOT,854232,"$1,130,455",721,,u,748714,N/A,
2021,X,Seychelles,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,236",19,,N/A,,kg,19
2021,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854231,"$39,547,154,595",,,u,37995657230,1000u,37995657
2021,X,Singapore,World,World,TOTAL CPC,TOTAL MOT,854232,"$23,083,756,879",,,u,16861397630,1000u,16861397
2021,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854231,"$85,359,576",,,N/A,,N/A,
2021,X,Slovakia,World,World,TOTAL CPC,TOTAL MOT,854232,"$22,628,240",38576,,u,521742,N/A,
2021,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854231,"$18,669,392",39550,,N/A,,kg,39550
2021,X,Slovenia,World,World,TOTAL CPC,TOTAL MOT,854232,"$970,350",1669,,N/A,,kg,1669
2021,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854231,"$10,340,683",,,u,399687,u,399687
2021,X,South Africa,World,World,TOTAL CPC,TOTAL MOT,854232,"$72,567",,,u,18144,u,18144
2021,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854231,"$226,572,602",3667642,,N/A,,kg,3667642
2021,X,Spain,World,World,TOTAL CPC,TOTAL MOT,854232,"$13,385,776",237027,,u,6607037,N/A,
2021,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,854231,"$306,368",,,u,241088,u,241088
2021,X,Sri Lanka,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,850",,,u,5081,u,5081
2021,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854231,"$151,685,868",299889,,N/A,,N/A,
2021,X,Sweden,World,World,TOTAL CPC,TOTAL MOT,854232,"$59,402,789",55560,,N/A,,N/A,
2021,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854231,"$443,400,805",200165,,u,972582943,u,972582943
2021,X,Switzerland,World,World,TOTAL CPC,TOTAL MOT,854232,"$10,121,668",5945,,u,9348890,u,9348890
2021,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,025,241,905",,,u,3706994437,u,3706994437
2021,X,Thailand,World,World,TOTAL CPC,TOTAL MOT,854232,"$489,153,978",,,u,474312534,u,474312534
2021,X,Trinidad and Tobago,World,World,TOTAL CPC,TOTAL MOT,854231,"$528,239",485,,u,233,u,233
2021,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854231,"$19,486,360",602905,,u,5284501,N/A,
2021,X,Tunisia,World,World,TOTAL CPC,TOTAL MOT,854232,"$8,118,427",7382,,u,34760,N/A,
2021,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854231,"$14,803,345",63501,,N/A,,kg,63501
2021,X,T?rkiye,World,World,TOTAL CPC,TOTAL MOT,854232,"$705,465",4568,,N/A,,N/A,
2021,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854231,"$6,290,188",4305,,N/A,,kg,4305
2021,X,Ukraine,World,World,TOTAL CPC,TOTAL MOT,854232,"$768,274",1681,,u,925033,N/A,
2021,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854231,"$259,741,790",1122558,,N/A,,N/A,
2021,X,United Arab Emirates,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,960,555",27022,,N/A,,N/A,
2021,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854231,"$558,138,458",1722168,,N/A,,N/A,
2021,X,United Kingdom,World,World,TOTAL CPC,TOTAL MOT,854232,"$101,117,753",95886,,N/A,,N/A,
2021,X,United Rep. of Tanzania,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,295",,,u,3403,u,3403
2021,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854231,"$49,983",173,,u,78,u,78
2021,X,Uruguay,World,World,TOTAL CPC,TOTAL MOT,854232,$14,0,,u,14,u,14
2021,X,USA,World,World,TOTAL CPC,TOTAL MOT,854231,"$32,658,378,636",,,u,3049730226,u,3049730226
2021,X,USA,World,World,TOTAL CPC,TOTAL MOT,854232,"$2,805,927,740",,,u,1565743124,u,1565021680
2021,X,Uzbekistan,World,World,TOTAL CPC,TOTAL MOT,854231,"$10,011",,,N/A,,u,
2021,X,Uzbekistan,World,World,TOTAL CPC,TOTAL MOT,854232,$840,,,N/A,,u,
2021,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854231,"$13,152,223,388",,,N/A,,N/A,
2021,X,Viet Nam,World,World,TOTAL CPC,TOTAL MOT,854232,"$190,935,142",,,N/A,,N/A,
2021,X,Zambia,World,World,TOTAL CPC,TOTAL MOT,854231,"$30,900",5500,,N/A,,kg,5500
2021,X,Zimbabwe,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,756",17,,u,8,u,8
2020,X,Andorra,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,179,923",1449,,N/A,,kg,1449
2020,X,Andorra,World,World,TOTAL CPC,TOTAL MOT,854232,"$58,751",245,,N/A,,kg,245
2020,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854231,"$35,899",1058,,N/A,,kg,1058
2020,X,Angola,World,World,TOTAL CPC,TOTAL MOT,854232,"$1,603",367,,N/A,,kg,367
2020,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854231,"$457,928",750,,u,90773,u,90773
2020,X,Argentina,World,World,TOTAL CPC,TOTAL MOT,854232,"$2,029",12,,u,64,u,64
2020,X,Armenia,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,300",5,,u,11,u,11
2020,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854231,"$20,581,078",,35916,u,6278783,u,6278783
2020,X,Australia,World,World,TOTAL CPC,TOTAL MOT,854232,"$4,325,919",,6764,u,2352180,u,2352180
2020,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854231,"$165,956,285",739173,,N/A,,N/A,
2020,X,Austria,World,World,TOTAL CPC,TOTAL MOT,854232,"$11,227,377",17904,,N/A,,N/A,
2020,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854231,"$53,163",49,,u,147,u,147
2020,X,Azerbaijan,World,World,TOTAL CPC,TOTAL MOT,854232,$380,8,,u,19,u,19
2020,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,423,234",47934,,u,9802,u,9802
2020,X,Bahrain,World,World,TOTAL CPC,TOTAL MOT,854232,"$17,404",19,,u,79,u,79
2020,X,Barbados,World,World,TOTAL CPC,TOTAL MOT,854231,$325,7,,N/A,,kg,7
2020,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854231,"$8,145,000",16649,,u,5638744,u,5638744
2020,X,Belarus,World,World,TOTAL CPC,TOTAL MOT,854232,"$685,400",829,,u,2312020,u,2312020
2020,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854231,"$752,402,679",1103582,,N/A,,N/A,
2020,X,Belgium,World,World,TOTAL CPC,TOTAL MOT,854232,"$137,310,565",3932671,,u,902450954,N/A,
2020,X,Benin,World,World,TOTAL CPC,TOTAL MOT,854231,$342,7,,N/A,,kg,7
2020,X,Bolivia (Plurinational State of),World,World,TOTAL CPC,TOTAL MOT,854231,"$16,323",26,,u,166,u,166
2020,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854231,"$24,490",97,,N/A,,kg,97
2020,X,Bosnia Herzegovina,World,World,TOTAL CPC,TOTAL MOT,854232,$128,0,,N/A,,kg,0
2020,X,Botswana,World,World,TOTAL CPC,TOTAL MOT,854231,"$14,420",268,,u,19,u,19
2020,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854231,"$27,785,140",,,u,14716149,N/A,
2020,X,Brazil,World,World,TOTAL CPC,TOTAL MOT,854232,"$19,190,264",6041,,N/A,,u,2731605
2020,X,Brunei Darussalam,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,130",,,u,1,u,1
2020,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854231,"$183,372,365",458953,,N/A,,N/A,
2020,X,Bulgaria,World,World,TOTAL CPC,TOTAL MOT,854232,"$2,861,713",4745,,N/A,,N/A,
2020,X,Cambodia,World,World,TOTAL CPC,TOTAL MOT,854231,"$37,516",3,,N/A,,kg,3
2020,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854231,"$531,202,975",,,u,20362964,u,20362964
2020,X,Canada,World,World,TOTAL CPC,TOTAL MOT,854232,"$16,460,230",,,u,15139164,u,15139164
2020,X,Cayman Isds,World,World,TOTAL CPC,TOTAL MOT,854231,"$125,210",,,N/A,,N/A,
2020,X,Chile,World,World,TOTAL CPC,TOTAL MOT,854231,"$548,002",,,u,2005,u,2005
2020,X,Chile,World,World,TOTAL CPC,TOTAL MOT,854232,"$139,323",,,N/A,,u,1753
2020,X,China,World,World,TOTAL CPC,TOTAL MOT,854231,"$40,198,944,474",16393484,,u,75999258308,u,75999258308
2020,X,China,World,World,TOTAL CPC,TOTAL MOT,854232,"$55,786,294,923",4414067,,u,23385536184,u,23385536184
2020,X,"China, Hong Kong SAR",World,World,TOTAL CPC,TOTAL MOT,854231,"$52,751,202,201",,,u,33855030000,1000u,33855030
2020,X,"China, Hong Kong SAR",World,World,TOTAL CPC,TOTAL MOT,854232,"$32,680,963,946",,,u,22939573000,1000u,22939573
2020,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,607,325",4489,,u,6831511,u,6831511
2020,X,Colombia,World,World,TOTAL CPC,TOTAL MOT,854232,"$83,683",93,,u,65,u,65
2020,X,Congo,World,World,TOTAL CPC,TOTAL MOT,854231,"$19,401",10,,N/A,,kg,10
2020,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,854231,"$35,960,365",233130,,N/A,,N/A,
2020,X,Costa Rica,World,World,TOTAL CPC,TOTAL MOT,854232,"$205,545",45051,,N/A,,N/A,
2020,X,C?te d'Ivoire,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,457",64,,N/A,,kg,64
2020,X,C?te d'Ivoire,World,World,TOTAL CPC,TOTAL MOT,854232,"$17,233",507,,N/A,,kg,507
2020,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,788,751",12417,,N/A,,kg,12417
2020,X,Croatia,World,World,TOTAL CPC,TOTAL MOT,854232,"$213,641",969,,u,5608,N/A,
2020,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,854231,"$71,753",183,,N/A,,N/A,
2020,X,Cyprus,World,World,TOTAL CPC,TOTAL MOT,854232,"$7,511",7,,N/A,,N/A,
2020,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,854231,"$1,183,463,870",3943071,,N/A,,N/A,
2020,X,Czechia,World,World,TOTAL CPC,TOTAL MOT,854232,"$95,954,856",674743,,u,14756769,N/A,
2020,X,Dem. Rep. of the Congo,World,World,TOTAL CPC,TOTAL MOT,854232,$84,20,,u,5,u,5
2020,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,854231,"$128,997,459",1746542,,N/A,,kg,1746542
2020,X,Denmark,World,World,TOTAL CPC,TOTAL MOT,854232,"$12,941,530",66816,,u,527398,N/A,
2020,X,Dominican Rep.,World,World,TOTAL CPC,TOTAL MOT,854231,"$23,304",354,,u,2020,u,2020
2020,X,Dominican Rep.,World,World,TOTAL CPC,TOTAL MOT,854232,$408,2,,u,12,u,12
2020,X,Ecuador,World,World,TOTAL CPC,TOTAL MOT,854231,"$245,607",728,,N/A,,kg,728
2020,X,Ecuador,World,World,TOTAL CPC,TOTAL MOT,854232,"$4,846",10,,N/A,,kg,10
2020,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,854231,"$281,112",,,N/A,,N/A,
2020,X,Egypt,World,World,TOTAL CPC,TOTAL MOT,854232,"$176,086",,,N/A,,N/A,
2020,X,El Salvador,World,World,TOTAL CPC,TOTAL MOT,854231,"$33,977",347,,N/A,,kg,347
2020,X,El Salvador,World,World,TOTAL CPC,TOTAL MOT,854232,$273,2,,N/A,,kg,2
2020,X,Estonia,World,World,TOTAL CPC,TOTAL MOT,854231,"$34,912,584",40376,,N/A,,kg,40376
2020,X,Estonia,World,World,TOTAL CPC,TOTAL MOT,854232,"$3,156,083",4880,,u,1365536,N/A,
2020,X,Eswatini,World,World,TOTAL CPC,TOTAL MOT,854231,$254,33,,u,4,u,4
2020,X,Eswatini,World,World,TOTAL CPC,TOTAL MOT,854232,$49,1,,u,1,u,1
2020,X,Ethiopia,World,World,TOTAL CPC,TOTAL MOT,854231,$0,,,N/A,,kg,4
2020,X,Ethiopia,World,World,TOTAL CPC,TOTAL MOT,854232,$53,3,,N/A,,kg,3
2020,X,Fiji,World,World,TOTAL CPC,TOTAL MOT,854231,$461,,,N/A,,N/A,
2020,X,Finland,World,World,TOTAL CPC,TOTAL MOT,854231,"$101,890,335",56769,,N/A,,N/A,
2020,X,Finland,World,World,TOTAL CPC,TOTAL MOT,854232,"$8,954,587",64198,,N/A,,N/A,
2020,X,France,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,432,316,636",1603790,,N/A,,N/A,
2020,X,France,World,World,TOTAL CPC,TOTAL MOT,854232,"$432,665,903",239162,,u,419466909,N/A,
2020,X,French Polynesia,World,World,TOTAL CPC,TOTAL MOT,854231,"$3,304",42,,N/A,,kg,42
2020,X,Georgia,World,World,TOTAL CPC,TOTAL MOT,854231,"$124,932",122,,u,83,u,83
2020,X,Georgia,World,World,TOTAL CPC,TOTAL MOT,854232,"$37,281",239,,u,17542,u,17542
2020,X,Germany,World,World,TOTAL CPC,TOTAL MOT,854231,"$6,642,817,529",4734314,,N/A,,N/A,
2020,X,Germany,World,World,TOTAL CPC,TOTAL MOT,854232,"$532,598,804",413902,,u,681172896,N/A,
2020,X,Greece,World,World,TOTAL CPC,TOTAL MOT,854231,"$22,519,498",54312,,N/A,,kg,54312
2020,X,Greece,World,World,TOTAL CPC,TOTAL MOT,854232,"$2,887,273",3648,,N/A,,kg,3648
2020,X,Guatemala,World,World,TOTAL CPC,TOTAL MOT,854231,"$132,040",40044,,N/A,,kg,40044
2020,X,Guatemala,World,World,TOTAL CPC,TOTAL MOT,854232,$409,1,,N/A,,kg,1
2020,X,Honduras,World,World,TOTAL CPC,TOTAL MOT,854231,"$170,087",14294,,N/A,,kg,14294
2020,X,Honduras,World,World,TOTAL CPC,TOTAL MOT,854232,$167,0,,N/A,,kg,0
2020,X,Hungary,World,World,TOTAL CPC,TOTAL MOT,854231,"$222,150,042",983055,,N/A,,kg,979740
2020,X,Hungary,World,World,TOTAL CPC,TOTAL MOT,854232,"$16,242,601",31503,,u,13018622,N/A,
2020,X,Iceland,World,World,TOTAL CPC,TOTAL MOT,854231,"$22,899",33,,N/A,,kg,33
2020,X,Iceland,World,World,TOTAL CPC,TOTAL MOT,854232,"$9,116",45,,N/A,,N/A,
2020,X,India,World,World,TOTAL CPC,TOTAL MOT,854231,"$112,105,750",,,u,86875860,u,86875860
2020,X,India,World,World,TOTAL CPC,TOTAL MOT,854232,"$12,614,419",,,u,3571172,u,3571172
2020,X,Indonesia,World,World,TOTAL CPC,TOTAL MOT,854231,"$71,029,878",505092,,N/A,,kg,503262
2020,X,Indonesia,World,World,TOTAL CPC,TOTAL MOT,854232,"$5,846,536",95264,,N/A,,kg,95264
2020,X,Ireland,World,World,TOTAL CPC,TOTAL MOT,854231,"$7,953,932,843",236387,,N/A,,N/A,
2020,X,Ireland,World,World,TOTAL CPC,TOTAL MOT,854232,"$75,189,488",56299,,u,782973,N/A,
2020,X,Israel,World,World,TOTAL CPC,TOTAL MOT,854231,"$2,293,255,000",,,N/A,,N/A,
2020,X,Israel,World,World,TOTAL CPC,TOTAL MOT,854232,"$165,081,000",,,N/A,,N/A,
